Country,Document,DocYear,Element,ElementLabel,ElementText,Sector,TargetTime,TargetValue,TargetUnit ,TargetMetric,TargetBaseYear,TargetBaseValue,IndicatorType,Specific,Measurable,Achievable,Relevant,Timebound
Benin,NDC,2021,Action,Measure,Support Project for the Sustainable Development and Integrated Management of Hydro-Agricultural Perimeters (PAVPHA),Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Benin Agribusiness Development Project (PDAB),Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Rural Economic Growth Support Project (PACER),Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Project for the sedentarization of herds of ruminants in Benin (ProSeR),Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Project to support the development of the milk and meat sectors and the promotion of livestock enterprises (PRODEFILAV-PEL,Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,PROVAC,Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Integrated Program for Development and Adaptation to Climate Change in the Niger Basin (PIDACC/BN) - Benin component,Water resources,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Socio-economic Infrastructure Development and Food Security Project (PDISSA),Water resources,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Develop 750 ha of irrigated perimeters in the Niger basin,Water resources,,750,Hectares,irrgated permieter,,,,,,,,
Benin,NDC,2021,Action,Measure,Development of multifunctional hydraulic infrastructures and sustainable management of water resources (PAG Project 2017-2021),Water resources,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,OMIDELTA Program - IWRM Component ,Water resources,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Program for universal access to drinking water in rural areas called the AQUAVI Program,Water resources,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Benin Water Development and Management Master Plan: Component 1: Project to build 11 small and medium dams in the Ouémé basin,Water resources,,11,Number, dams,,,,,,,,
Benin,NDC,2021,Action,Measure,"PAGEFCOM 2: Communal Forest Management Support Project, phase 2 (Government portfolio)",Water resources,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Integrated Border Area Management Program (Government Portfolio),Water resources,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Ecosystem-Based Adaptation Project (Project to improve the climate resilience of rural communities in central and northern Benin),Water resources,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,"Coastal protection program against coastal erosion (Cotonou-Siafato, Hilacondji-Bouche du Roy, Grand-Popo-Ouidah): Project for the protection of the coastal zone against sea level rise Coastal erosion",Coastal zone,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Sustainable Cities Program ,Coastal zone,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Program for the Adaptation of Cities to Climate Change in Benin,Coastal zone,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Cotonou rainwater drainage program (papc),Coastal zone,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Support Program for Reproductive Health Activities (PAASR),Health,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,"National Program for the Construction, Equipment and Functionality of Health Facilities",Health,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,National Program for the Rehabilitation and Construction of Hospital Centers (PNRCCH),Health,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Make Pendjari/W the reference park in West Africa,Tourism,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Reinventing the lakeside city of Ganvié,Tourism,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Construction of the museum of the epic of the Amazons and the kings of Danhomé and the rehabilitation of the surrounding palatial site,Tourism,,1,Number, museums established,,,,,,,,
Benin,NDC,2021,Action,Measure,"Construction of a “Toussaint Louverture” Museum of slavery, resistance and memory in Allada",Tourism,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Construction of the Vodun/Orisha museum in Porto Novo and rehabilitation of the Adandé and Honmé museums,Tourism,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Development of the “route of the vodun/Orisha convents,Tourism,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Construction of the new palace of the king of Nikki and the arena of the Gaani,Tourism,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,"Identical reconstruction of the historic city of Ouidah, including Making Ouidah the flagship destination for memorial tourism in Africa Strengthening the tourist potential of Ouidah;",Tourism,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Construction of a Marina near the Gate of No Return in Djègbadji-Ouidah,Tourism,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Development of a seaside resort in AVLEKETE,Tourism,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Develop the Avlékété district to develop the seaside tourism offer,Tourism,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Development of tourist sites and their access roads,Tourism,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Preservation and enhancement of cultural heritage and natural heritage of a cultural nature,Tourism,,,,,,,,,,,,
Benin,NDC,2021,Action,Measure,Development project of 1000 hectares for the production of rice and the cultivation of market gardening products in the municipality of Pobè,Agriculture,,"1,000",Hectares,"cultivated land - rice, market gardedning",,,,,,,,
Benin,NDC,2021,Action,Measure,Support project for sustainable agriculture for food and nutritional security by promoting economically promising local sectors.,Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Project,Project to support the development of market gardening and to strengthen the resilience of market gardeners in the Communes of Alibori (PADCMCA),Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Project,Support Project for the Development of Market Gardening and Strengthening the Resilience of Market Gardeners in the Municipality of Karimama (PADCMCK),Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Project,"Project to improve the resilience of cropping systems for maize, cowpea, tomato and pepper in the Commune of Klouékanmè",Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Project,Support Project for the Development of Market Gardening and Strengthening the Resilience of Market Gardeners in the Municipality of Karimama (PADCMCK),Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Project,Realization of three (03) water reservoirs in the municipality of Malanville,Agriculture,,3,Number, water reservoirs,,,,,,,,
Benin,NDC,2021,Action,Project,Realization of five (05) fish ponds in the municipality of Malanville,Agriculture,,5,Number, fish ponds ,,,,,,,,
Benin,NDC,2021,Action,Project,Strengthening the adaptive capacities of flood victims in the municipality of Malanville,Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Project,Strengthening the adaptive capacities of flood victims in the municipality of Karimama,Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Project,Identify and promote food crops that are resilient to climate change and train producers on modern farming techniques adapted to the effects of climate change (PDC Project),Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Project,Development and Securing of agro-pastoral and fishing areas,Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Project,Strengthening the adaptation and resilience capacities of market gardeners in the face of irregular rainfall in the municipality,Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Project,Adaptation of agricultural and construction systems to Climate Change,Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Project,Strengthening the adaptation and resilience capacities of rice and fish producers in the face of irregular rainfall,Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Project,Integrated soil fertility management project and climate change adaptation technique,Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Project,"Construction of water reservoirs for rice producers in Houéli Gaba, Dagbla and Massè",Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Project,Urban planning and infrastructure construction,Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Project,Project to strengthen the municipality's resilience to the effects of climate change,Urban Infrastructure Development and Construction,,,,,,,,,,,,
Benin,NDC,2021,Action,Project,Project to adapt housing to climate change,Urban Infrastructure Development and Construction,,,,,,,,,,,,
Benin,NDC,2021,Action,Project,Creation of a faecal sludge treatment and solid waste management site,Sanitation,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,National Strategy for the Implementation of the United Nations Framework Convention on Climate Change (SNMO),Crosscutting,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,National Plan for Adaptation to Climate Change (PNA),Crosscutting,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,National Development Plan (under development at the MPD),Crosscutting,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,Government Action Program (PAG),Crosscutting,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,"Strategy for strengthening human resources, learning and skills development to deal with climate change",Crosscutting,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,Strategic Plan for the Development of the Agricultural Sector (2017-2025),Agriculture,2025,,,,2017,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,National strategy for the provision of effective and efficient agro-meteorological services for the benefit of actors in the agricultural sector,Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,"Training strategy for farmers, breeders and fishermen on technologies adapted to climate change and the use of agro-meteorological information",Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,Communication strategy for building the capacity of actors to adapt to climate change for agricultural production and food security in Benin,Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,National Agricultural Investment and Food and Nutritional Security Plan (2017-2021),Agriculture,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,Strategic Plan for the Development of Climate-Smart Agriculture (2018-2022),Agriculture,2022,,,,2018,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,National Action Plan for Integrated Water Resources Management (PANGIRE),Water resources,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,National Strategy for Drinking Water Supply in rural areas in Benin,Water resources,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,National Strategy for Drinking Water Supply in urban areas in Benin,Water resources,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,Water Management and Development Master Plan in the Ouémé Basin,Water resources,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,National Program for the Sustainable Management of Natural Resources,Forestry,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,Capacity building strategy on wildland fire management for better adaptation to climate change,Forestry,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,Strategic plan for the development of mangrove ecosystems,Forestry,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,Strategic Plan for the Development of Non-Timber Forest Products,Forestry,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,"Law on the protection, development and enhancement of the coastal zone in the Republic of Benin",Coastal zone,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,Report on the State of the Marine Environment in Benin,Coastal zone,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,Create and make operational the Coastal Surveillance and Coastal Risk Control Observatory,Coastal zone,,1,Number, observatories created and operational,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,Multisectoral plan for adaptation to coastal risks in the face of climate change in Benin,Coastal zone,,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,Strategic plan for the development of the energy sector by 2025.,Energy,2025,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,Master plan for the development of the electrical energy sub-sector in Benin (2016-2035).,Energy,2035,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,National Policy for the Development of Renewable Energies in Benin - Horizon 2035,Energy,2035,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,Cholera containment plan 2017-2021,Health,2021,,,,2017,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,National health policy (PNS 2018-2030),Health,2030,,,,2018,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,National Health Development Plan 2018-2022,Health,2022,,,,2018,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,National Community Health Policy -Horizon 2025,Health,2025,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,Tourism National Tourism Policy (PNT 2013-2025),Tourism,2025,,,,2013,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,Sanitize the living environment,Urban planning and infrastructure,2025,,,,,,,,,,,
Benin,NDC,2021,Action,Strategy/Program,Promote urbanization,Urban planning and infrastructure,2025,,,,,,,,,,,
