"","Country","Document","DocYear","Element","ElementLabel","ElementText","HazardType","SystemType","Sector","SectorType","TargetTime","TargetValue","TargetUnit","TargetMetric","TargetBaseYear","TargetBaseValue","TargetType","new_ID"
"436","Burundi","NDC",2021,"Objective","Objective","By 2029, 9 provincial veterinary centers will be rehabilitated and strengthened.","","","Agriculture and livestock","Food, fiber, other ecosystem products","2029","9","Number"," provincial veterinary centers","","","measurable and timebound",NA
"437","Burundi","NDC",2021,"Objective","Objective","By 2029, 80 slaughter areas  will be rehabilitated and strengthened.","","","Agriculture and livestock","Food, fiber, other ecosystem products","2029","80","Number"," slaughter areas","","","measurable and timebound",NA
"438","Burundi","NDC",2021,"Objective","Objective","By 2029, 2 quarantine centers for veterinary control will be rehabilitated and strengthened.","","","Agriculture and livestock","Food, fiber, other ecosystem products","2029","9","Number"," quarantine centers","","","measurable and timebound",NA
"439","Burundi","NDC",2021,"Objective","Objective","By 2029, 5 livestock markets will be rehabilitated and strengthened.","","","Agriculture and livestock","Food, fiber, other ecosystem products","2029","9","Number"," livestock markets","","","measurable and timebound",NA
"440","Burundi","NDC",2021,"Objective","Objective","By 2027, one block manufacturing plant will be installed in the Imbo region","","","Agriculture and livestock","Food, fiber, other ecosystem products","2027","1","Number"," block manufacturing plants","","","measurable and timebound",NA
"441","Burundi","NDC",2021,"Objective","Objective","By 2027, 4 satellite units will be installed in 4 provinces","","","Agriculture and livestock","Food, fiber, other ecosystem products","2027","4","Number"," satellite units installed","","","measurable and timebound",NA
"442","Burundi","NDC",2021,"Objective","Objective","By 2027,  3 satellite units will be rehabilitated","","","Agriculture and livestock","Food, fiber, other ecosystem products","2027","3","Number"," satellite units rehabilitated","","","measurable and timebound",NA
"463","Burundi","NDC",2021,"Action","Activity","Produce seeds of indigenous plants medicinal, nutritional and melliferous plants identified priority, install botanical botanical gardens in the stations and Centers or protected areas of the country and make them available to local to local users.","","","Agriculture and livestock","Food, fiber, other ecosystem products","2023","","","","","","timebound",NA
"464","Burundi","NDC",2021,"Action","Activity","Install a collection of biopesticide plants in the Mahwa stations and Bukemba","","","Agriculture and livestock","Food, fiber, other ecosystem products","2023","1","Number"," Biopesticide plants","","","measurable and timebound",NA
"465","Burundi","NDC",2021,"Action","Activity","Make an inventory of diseases and pests present in the country","","","Agriculture and livestock","Food, fiber, other ecosystem products","2023","","","","","","timebound",NA
"466","Burundi","NDC",2021,"Action","Activity","Promote cultural practices that can withstand climatic hazards","","","Agriculture and livestock","Food, fiber, other ecosystem products","2025","","","","","","timebound",NA
"467","Burundi","NDC",2021,"Action","Activity","Make seeds and seedlings available to the populations for the 5 selected crops","","","Agriculture and livestock","Food, fiber, other ecosystem products","2025","","","","","","timebound",NA
"468","Burundi","NDC",2021,"Action","Activity","Ensure the availability of quality seed to all BPEAEs","","","Agriculture and livestock","Food, fiber, other ecosystem products","2027","","","","","","timebound",NA
"469","Burundi","NDC",2021,"Action","Activity","Promote integrated fish farming","","","Agriculture and livestock","Food, fiber, other ecosystem products","2029","","","","","","timebound",NA
"470","Burundi","NDC",2021,"Action","Activity","Set up a strategic stockpile of veterinary inputs","","","Agriculture and livestock","Food, fiber, other ecosystem products","2025","","","","","","timebound",NA
"471","Burundi","NDC",2021,"Action","Activity","Set up an autonmous management structure for artificial insemination, genetic improvement, and for service support","","","Agriculture and livestock","Food, fiber, other ecosystem products","2027","","","","","","timebound",NA
"472","Burundi","NDC",2021,"Action","Activity","Set up pilot sites for agro-silvo-pastoral production and sustainable management of natural resources","","","Agriculture and livestock","Food, fiber, other ecosystem products","2027","","","","","","timebound",NA
"473","Burundi","NDC",2021,"Action","Activity","Build and rehabilitate base infrastructure","","","Agriculture and livestock","Food, fiber, other ecosystem products","2029","","","","","","timebound",NA
"474","Burundi","NDC",2021,"Action","Activity","Instal units for manufacturing livestock supplements","","","Agriculture and livestock","Food, fiber, other ecosystem products","2027","","","","","","timebound",NA
"491","Burundi","NDC",2021,"Indicator","Indicator","Number of types of seedlings introduced","","","Agriculture and livestock","Food, fiber, other ecosystem products","2023","","","","","","timebound","id69"
"492","Burundi","NDC",2021,"Indicator","Indicator","Number of biopesticide plant species planted and registered","","","Agriculture and livestock","Food, fiber, other ecosystem products","2023","","","","","","timebound","id70"
"493","Burundi","NDC",2021,"Indicator","Indicator","List of diseases and pests inventoried","","","Agriculture and livestock","Food, fiber, other ecosystem products","2023","","","","","","timebound","id71"
"494","Burundi","NDC",2021,"Indicator","Indicator","Number of cultural practices promoted","","","Agriculture and livestock","Food, fiber, other ecosystem products","2025","","","","","","timebound","id72"
"495","Burundi","NDC",2021,"Indicator","Indicator","Number of new varities introduced/ zone","","","Agriculture and livestock","Food, fiber, other ecosystem products","2025","","","","","","timebound","id73"
"496","Burundi","NDC",2021,"Indicator","Indicator","Number of kilograms of quality seeds available","","","Agriculture and livestock","Food, fiber, other ecosystem products","2027","","","","","","timebound","id74"
"497","Burundi","NDC",2021,"Indicator","Indicator","Number of tons of additional fish produced in ponds","","","Agriculture and livestock","Food, fiber, other ecosystem products","2029","","","","","","timebound","id75"
"498","Burundi","NDC",2021,"Indicator","Indicator","Number of funcional strategic stocks of vet inputs","","","Agriculture and livestock","Food, fiber, other ecosystem products","2025","1","Number"," strategic stock of vet inputs","","","measurable and timebound","id76"
"499","Burundi","NDC",2021,"Indicator","Indicator","A functional structure for artificial insemination, genetic improvement, etc","","","Agriculture and livestock","Food, fiber, other ecosystem products","2027","1","Number"," management structure","","","measurable and timebound","id77"
"500","Burundi","NDC",2021,"Indicator","Indicator","Number of [agro-silvo-pastoral] sites established","","","Agriculture and livestock","Food, fiber, other ecosystem products","2027","","","","","","timebound","id78"
"501","Burundi","NDC",2021,"Indicator","Indicator","Number of infrastructures developed [vet centers, slaughter houses, etc.]","","","Agriculture and livestock","Food, fiber, other ecosystem products","2029","","","","","","timebound","id79"
"502","Burundi","NDC",2021,"Indicator","Indicator","Number of  units for manufacturing supplemental livestock feeds installed and rehabilitated ","","","Agriculture and livestock","Food, fiber, other ecosystem products","2027","","","","","","timebound","id80"
"529","Cabo Verde","NDC",2021,"System at risk","Impact","decreased food availability and security as well","","Food and nutrition","","Food, fiber, other ecosystem products","","","","","","","",NA
"531","Cabo Verde","NDC",2021,"System at risk","Impact","Rising water temperatures and sea water CO2 concentration will result in declines in commercially important fisheries stocks","","Fisheries and aquaculture","","Food, fiber, other ecosystem products","","","","","","","",NA
"536","Cabo Verde","NDC",2021,"Objective","Contribution","Increasing and sustaining land-based food security through regenerative agriculture: create a resilient agriculture and sustainable livestock economy by 2025, nation-wide and island-specific, by perpetually regenerating its agricultural resources (soil, water, vegetal and animal genetic material, knowhow, ...) and closing the cycle between nutrients removed from and nutrients returned to the soil, and turning imported biomass and its organic waste to an advantage for national soil fertility enhancement","","","Agriculture","Food, fiber, other ecosystem products","2025","","","","","","timebound",NA
"557","Cabo Verde","NDC",2021,"Action","Measure","Integrate the climatic, biophysical and economic limits to agricultural water supply policies and practices","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
